terms,arg_types,return_type,type,is_init,count,comp_lp
"[SK,[B,addnn,getStripe],[B,[subnn,2],getDot]]",egg_num,num,program,0.0,1.0,-10.044987114809828
"[SB,[B,addnn,getStripe],[BK,[subnn,2],getDot]]",egg_num,num,program,0.0,1.0,-11.43128147592972
"[SB,[K,subnn,3],[BK,getDot,I]]",egg_num,num,program,0.0,3.0,-8.253227645581774
"[SK,[B,subnn,[C,[K,subnn,2],1]],[C,[B,subnn,getDot],2]]",egg_num,num,program,0.0,1.0,-16.441916770025976
"[CK,[B,addnn,[S,[K,subnn,3],getDot]],0]",egg_num,num,program,0.0,1.0,-11.654425027243928
"[BK,[subnn,4],[C,[B,addnn,getDot],1]]",egg_num,num,program,0.0,1.0,-10.961277846683984
"[SK,[B,subnn,[B,[addnn,3],getDot]],[S,[B,addnn,getDot],getDot]]",egg_num,num,program,0.0,1.0,-13.916188125717715
"[CC,[BK,subnn,[B,[subnn,3],getDot]],0]",egg_num,num,program,0.0,1.0,-11.654425027243928
"[SC,[BK,subnn,[K,getDot,Egg(S1,O3)]],getDot]",egg_num,num,program,0.0,3.0,-10.555812738575815
"[BC,[B,subnn,[C,[B,mulnn,[B,I,I]],1]],getDot]",egg_num,num,program,0.0,1.0,-11.43128147592972
"[SC,[BK,addnn,[C,[K,mulnn,2],1]],[S,[B,subnn,getStripe],getDot]]",egg_num,num,program,0.0,1.0,-16.218773218711764
"[BC,[B,mulnn,[K,[subnn,4],3]],[S,[K,subnn,3],getDot]]",egg_num,num,program,0.0,1.0,-15.74876958946603
"[SC,[KB,subnn,[C,[K,addnn,2],1]],getDot]",egg_num,num,program,0.0,1.0,-12.347572207803871
"[SC,[KK,addnn,1],[B,[subnn,2],getDot]]",egg_num,num,program,0.0,1.0,-11.654425027243928
"[SK,[B,subnn,[B,[addnn,2],getStripe]],getDot]",egg_num,num,program,0.0,3.0,-10.044987114809828
"[BK,[subnn,4],[S,[B,addnn,getStripe],getDot]]",egg_num,num,program,0.0,2.0,-10.044987114809828
"[SB,[B,subnn,[K,[subnn,4],1]],[BK,getDot,I]]",egg_num,num,program,0.0,1.0,-12.347572207803871
"[CK,[B,addnn,[S,[K,subnn,2],getDot]],1]",egg_num,num,program,0.0,2.0,-11.654425027243928
