terms,arg_types,return_type,type,is_init,count,comp_lp
"[CC,[BB,mulnn,[SC,[BB,addnn,[CS,[BK,mulnn,getStripe],[B,I,I]]],[S,[K,subnn,0],getDot]]],1]",egg_num,num,program,0.0,5.0,-24.94200449353927
"[SB,[K,mulnn,1],[SC,[BB,subnn,[BC,[B,mulnn,[B,I,I]],[B,getStripe,I]]],[C,[B,addnn,getDot],0]]]",egg_num,num,program,0.0,13.0,-24.248857312979325
"[SC,[BB,subnn,[SK,[B,mulnn,[B,[subnn,4],getStripe]],[B,getStripe,I]]],[B,getDot,I]]",egg_num,num,program,0.0,6.0,-17.381924028517442
"[SB,[B,mulnn,[S,[K,subnn,0],getStripe]],[SB,[B,subnn,getDot],[KB,I,I]]]",egg_num,num,program,0.0,7.0,-18.07507120907739
"[SB,[K,mulnn,1],[SC,[BB,subnn,[CB,[B,mulnn,getStripe],[B,I,I]]],getDot]]",egg_num,num,program,0.0,16.0,-18.768218389637333
"[SB,[K,addnn,0],[SC,[BB,subnn,[CB,[B,mulnn,[B,getStripe,I]],[B,I,I]]],[C,[B,mulnn,getDot],1]]]",egg_num,num,program,0.0,16.0,-24.248857312979325
"[CS,[BB,addnn,[SS,[BK,addnn,[S,[K,subnn,0],getDot]],[BS,[K,addnn,0],[BS,[B,mulnn,[B,I,I]],[BK,[mulnn,1],getStripe]]]]],[B,[mulnn,0],[B,I,I]]]",egg_num,num,program,0.0,8.0,-39.774483351131146
"[SS,[BB,subnn,[BB,[mulnn,1],[CB,[B,mulnn,getStripe],[B,I,I]]]],[BK,getDot,I]]",egg_num,num,program,0.0,28.0,-19.46136557019728
"[SC,[BB,subnn,[CB,[B,mulnn,[B,getStripe,I]],[C,[B,subnn,[B,I,I]],0]]],getDot]",egg_num,num,program,0.0,8.0,-18.075071209077397
"[SB,[B,addnn,[B,[subnn,0],getDot]],[SC,[BK,mulnn,[B,[subnn,4],getStripe]],getStripe]]",egg_num,num,program,0.0,13.0,-20.089974229619653
"[SC,[BB,mulnn,[SC,[BB,subnn,[KB,I,I]],getDot]],[B,getStripe,I]]",egg_num,num,program,0.0,9.0,-15.36702100797518
"[BB,[subnn,0],[SB,[B,subnn,getDot],[BC,[B,mulnn,[B,I,I]],[C,[B,subnn,getStripe],0]]]]",egg_num,num,program,0.0,10.0,-22.16941577129949
"[SC,[BB,subnn,[SC,[KB,mulnn,[B,I,I]],getStripe]],[S,[B,mulnn,getDot],getStripe]]",egg_num,num,program,0.0,3.0,-17.158780477203237
"[BB,[addnn,0],[SB,[B,mulnn,[K,[mulnn,1],1]],[SS,[BB,subnn,[CB,[B,mulnn,getStripe],[B,I,I]]],[BK,[mulnn,1],getDot]]]]",egg_num,num,program,0.0,20.0,-33.823840798543415
"[SC,[BB,subnn,[KS,[B,mulnn,[B,I,I]],[B,[subnn,4],[B,I,I]]]],getDot]",egg_num,num,program,0.0,6.0,-17.381924028517446
"[SC,[BB,subnn,[CB,[B,mulnn,[B,getStripe,I]],[B,I,I]]],[C,[B,mulnn,getDot],1]]",egg_num,num,program,0.0,8.0,-18.07507120907739
"[SB,[B,mulnn,[C,[K,addnn,1],0]],[BB,[mulnn,1],[SB,[B,addnn,[B,[subnn,0],getDot]],[SC,[KB,mulnn,[B,I,I]],getStripe]]]]",egg_num,num,program,0.0,4.0,-33.130693617983475
"[SC,[BB,addnn,[CB,[B,mulnn,[C,[B,subnn,getStripe],0]],[S,[K,addnn,0],[B,I,I]]]],[B,[subnn,0],getDot]]",egg_num,num,program,0.0,20.0,-26.263760333521592
"[SC,[BB,subnn,[CB,[B,mulnn,getStripe],[B,I,I]]],[C,[B,mulnn,getDot],1]]",egg_num,num,program,0.0,4.0,-17.381924028517446
"[SC,[BB,subnn,[CB,[B,mulnn,getStripe],[B,I,I]]],[C,[B,addnn,getDot],0]]",egg_num,num,program,0.0,5.0,-17.381924028517446
"[SC,[BB,subnn,[SS,[KB,mulnn,[B,[mulnn,1],[B,I,I]]],[BK,[mulnn,1],getStripe]]],[S,[B,mulnn,getDot],getStripe]]",egg_num,num,program,0.0,10.0,-26.733763962767323
"[SB,[K,mulnn,1],[SS,[BB,subnn,[CB,[B,mulnn,getStripe],[B,I,I]]],[BB,getDot,[BK,I,I]]]]",egg_num,num,program,0.0,4.0,-22.92710147299701
"[SS,[BK,mulnn,[K,getStripe,Egg(S1,O3)]],[SC,[BB,subnn,[CB,[B,mulnn,getStripe],[B,I,I]]],[B,getDot,I]]]",egg_num,num,program,0.0,4.0,-23.150245024311214
"[BS,[K,mulnn,1],[SB,[B,addnn,[S,[K,subnn,0],getDot]],[CB,[B,mulnn,getStripe],[B,I,I]]]]",egg_num,num,program,0.0,3.0,-22.862562951859434
"[SB,[B,mulnn,[K,getStripe,Egg(S1,O1)]],[SB,[B,mulnn,[B,[addnn,0],getStripe]],[BC,[B,subnn,[B,I,I]],getDot]]]",egg_num,num,program,0.0,1.0,-25.165148044853485
