terms,arg_types,return_type,type,is_init,count,comp_lp
"[BS,[B,addnn,[K,[subnn,0],0]],[SB,[B,mulnn,[B,getStripe,I]],[BC,[B,subnn,[B,I,I]],[B,getDot,I]]]]",egg_num,num,program,0.0,1.0,-23.55571013241938
"[CS,[BB,subnn,[BB,[addnn,0],[SB,[B,mulnn,getStripe],[BC,[B,subnn,[B,I,I]],getDot]]]],[K,[subnn,2],2]]",egg_num,num,program,0.0,2.0,-28.34320187520143
"[CC,[BB,mulnn,[SS,[BK,mulnn,getStripe],[BC,[B,subnn,[B,I,I]],getDot]]],1]",egg_num,num,program,0.0,1.0,-19.46136557019728
"[SB,[B,mulnn,[S,[K,addnn,0],getStripe]],[SC,[BK,subnn,[B,[subnn,4],getDot]],[B,getStripe,I]]]",egg_num,num,program,0.0,5.0,-21.476268590739547
"[SB,[B,mulnn,[C,[K,addnn,1],0]],[SC,[BB,mulnn,[BC,[B,subnn,[B,I,I]],[S,[B,mulnn,getDot],getStripe]]],getStripe]]",egg_num,num,program,0.0,1.0,-27.426911143327278
"[SB,[B,mulnn,getStripe],[BB,[addnn,0],[BC,[B,subnn,[B,[addnn,0],[B,I,I]]],[B,getDot,I]]]]",egg_num,num,program,0.0,8.0,-22.16941577129949
"[BB,[addnn,0],[SB,[B,mulnn,[B,getStripe,I]],[BC,[B,subnn,[B,I,I]],[B,getDot,I]]]]",egg_num,num,program,0.0,5.0,-18.768218389637337
"[SB,[B,mulnn,[B,getStripe,I]],[BB,[addnn,0],[BC,[B,subnn,[B,I,I]],getDot]]]",egg_num,num,program,0.0,5.0,-18.075071209077397
"[SC,[BB,addnn,[SC,[BB,mulnn,[BC,[B,subnn,[B,I,I]],[B,getDot,I]]],getStripe]],[C,[K,mulnn,3],0]]",egg_num,num,program,0.0,2.0,-24.94200449353927
"[CS,[BB,addnn,[SB,[B,mulnn,[B,getStripe,I]],[BC,[B,subnn,[B,I,I]],getDot]]],[K,getDot,Egg(S1,O0)]]",egg_num,num,program,0.0,7.0,-22.457097843751267
"[BB,[mulnn,1],[SS,[BK,mulnn,[K,getDot,Egg(S1,O1)]],[SC,[BB,mulnn,[BC,[B,subnn,[B,I,I]],[B,getDot,I]]],getStripe]]]",egg_num,num,program,0.0,9.0,-28.63088394765321
"[BS,[K,mulnn,1],[SS,[BK,mulnn,getStripe],[BC,[B,subnn,[B,I,I]],getDot]]]",egg_num,num,program,0.0,5.0,-18.768218389637337
"[SS,[KK,addnn,0],[SC,[BB,mulnn,[BC,[B,subnn,[B,I,I]],[S,[B,mulnn,getDot],getStripe]]],getStripe]]",egg_num,num,program,0.0,5.0,-23.332566581105173
"[BS,[B,addnn,[K,getDot,Egg(S2,O0)]],[SS,[KK,addnn,0],[SC,[BB,mulnn,[BC,[B,subnn,[B,I,I]],[S,[B,mulnn,getDot],getStripe]]],getStripe]]]",egg_num,num,program,0.0,1.0,-32.5020849585611
