,terms,log_prob
242,"[KK,[[ifElse,bool],obj],obj]",0.22741127776021886
243,"[CC,[BB,setColor,PM(""obj_obj_obj"")],col]",-0.7725887222397811
244,"[CB,[B,setColor,PM(""obj_obj"")],getColor]",-1.7725887222397811
245,"[CS,[BB,setColor,PM(""obj_obj_obj"")],getColor]",-1.7725887222397811
246,"[CK,[B,setColor,PM(""obj_obj"")],col]",-0.7725887222397811
247,"[BC,[B,setColor,PM(""obj_obj"")],getColor]",-1.7725887222397811
248,"[BK,[setColor,obj],getColor]",-1.7725887222397811
249,"[SC,[BB,setColor,PM(""obj_obj_obj"")],getColor]",-1.7725887222397811
250,"[SK,[B,setColor,PM(""obj_obj"")],getColor]",-1.7725887222397811
251,"[KC,[B,setColor,PM(""obj_obj"")],col]",-0.7725887222397811
252,"[KB,[setColor,obj],getColor]",-1.7725887222397811
253,"[KS,[B,setColor,PM(""obj_obj"")],getColor]",-1.7725887222397811
254,"[KK,[setColor,obj],col]",-0.7725887222397811
255,"[CC,[BB,setDensity,PM(""obj_obj_obj"")],int]",-0.7725887222397811
256,"[CB,[B,setDensity,PM(""obj_obj"")],getDensity]",-2.8712010109078907
257,"[CB,[B,setDensity,PM(""obj_obj"")],getSaturation]",-2.8712010109078907
258,"[CB,[B,setDensity,PM(""obj_obj"")],getSize]",-2.8712010109078907
259,"[CS,[BB,setDensity,PM(""obj_obj_obj"")],getDensity]",-2.8712010109078907
260,"[CS,[BB,setDensity,PM(""obj_obj_obj"")],getSaturation]",-2.8712010109078907
261,"[CS,[BB,setDensity,PM(""obj_obj_obj"")],getSize]",-2.8712010109078907
262,"[CK,[B,setDensity,PM(""obj_obj"")],int]",-0.7725887222397811
263,"[BC,[B,setDensity,PM(""obj_obj"")],getDensity]",-2.8712010109078907
264,"[BC,[B,setDensity,PM(""obj_obj"")],getSaturation]",-2.8712010109078907
265,"[BC,[B,setDensity,PM(""obj_obj"")],getSize]",-2.8712010109078907
266,"[BK,[setDensity,obj],getDensity]",-2.8712010109078907
267,"[BK,[setDensity,obj],getSaturation]",-2.8712010109078907
268,"[BK,[setDensity,obj],getSize]",-2.8712010109078907
269,"[SC,[BB,setDensity,PM(""obj_obj_obj"")],getDensity]",-2.8712010109078907
270,"[SC,[BB,setDensity,PM(""obj_obj_obj"")],getSaturation]",-2.8712010109078907
271,"[SC,[BB,setDensity,PM(""obj_obj_obj"")],getSize]",-2.8712010109078907
272,"[SK,[B,setDensity,PM(""obj_obj"")],getDensity]",-2.8712010109078907
273,"[SK,[B,setDensity,PM(""obj_obj"")],getSaturation]",-2.8712010109078907
274,"[SK,[B,setDensity,PM(""obj_obj"")],getSize]",-2.8712010109078907
275,"[KC,[B,setDensity,PM(""obj_obj"")],int]",-0.7725887222397811
276,"[KB,[setDensity,obj],getDensity]",-2.8712010109078907
277,"[KB,[setDensity,obj],getSaturation]",-2.8712010109078907
278,"[KB,[setDensity,obj],getSize]",-2.8712010109078907
279,"[KS,[B,setDensity,PM(""obj_obj"")],getDensity]",-2.8712010109078907
280,"[KS,[B,setDensity,PM(""obj_obj"")],getSaturation]",-2.8712010109078907
281,"[KS,[B,setDensity,PM(""obj_obj"")],getSize]",-2.8712010109078907
282,"[KK,[setDensity,obj],int]",-0.7725887222397811
283,"[CC,[BB,setPattern,PM(""obj_obj_obj"")],pat]",-0.7725887222397811
284,"[CB,[B,setPattern,PM(""obj_obj"")],getPattern]",-1.7725887222397811
285,"[CS,[BB,setPattern,PM(""obj_obj_obj"")],getPattern]",-1.7725887222397811
286,"[CK,[B,setPattern,PM(""obj_obj"")],pat]",-0.7725887222397811
287,"[BC,[B,setPattern,PM(""obj_obj"")],getPattern]",-1.7725887222397811
288,"[BK,[setPattern,obj],getPattern]",-1.7725887222397811
289,"[SC,[BB,setPattern,PM(""obj_obj_obj"")],getPattern]",-1.7725887222397811
290,"[SK,[B,setPattern,PM(""obj_obj"")],getPattern]",-1.7725887222397811
291,"[KC,[B,setPattern,PM(""obj_obj"")],pat]",-0.7725887222397811
292,"[KB,[setPattern,obj],getPattern]",-1.7725887222397811
293,"[KS,[B,setPattern,PM(""obj_obj"")],getPattern]",-1.7725887222397811
294,"[KK,[setPattern,obj],pat]",-0.7725887222397811
295,"[CC,[BB,setSaturation,PM(""obj_obj_obj"")],int]",-0.7725887222397811
296,"[CB,[B,setSaturation,PM(""obj_obj"")],getDensity]",-2.8712010109078907
297,"[CB,[B,setSaturation,PM(""obj_obj"")],getSaturation]",-2.8712010109078907
298,"[CB,[B,setSaturation,PM(""obj_obj"")],getSize]",-2.8712010109078907
299,"[CS,[BB,setSaturation,PM(""obj_obj_obj"")],getDensity]",-2.8712010109078907
300,"[CS,[BB,setSaturation,PM(""obj_obj_obj"")],getSaturation]",-2.8712010109078907
301,"[CS,[BB,setSaturation,PM(""obj_obj_obj"")],getSize]",-2.8712010109078907
302,"[CK,[B,setSaturation,PM(""obj_obj"")],int]",-0.7725887222397811
303,"[BC,[B,setSaturation,PM(""obj_obj"")],getDensity]",-2.8712010109078907
304,"[BC,[B,setSaturation,PM(""obj_obj"")],getSaturation]",-2.8712010109078907
305,"[BC,[B,setSaturation,PM(""obj_obj"")],getSize]",-2.8712010109078907
306,"[BK,[setSaturation,obj],getDensity]",-2.8712010109078907
307,"[BK,[setSaturation,obj],getSaturation]",-2.8712010109078907
308,"[BK,[setSaturation,obj],getSize]",-2.8712010109078907
309,"[SC,[BB,setSaturation,PM(""obj_obj_obj"")],getDensity]",-2.8712010109078907
310,"[SC,[BB,setSaturation,PM(""obj_obj_obj"")],getSaturation]",-2.8712010109078907
311,"[SC,[BB,setSaturation,PM(""obj_obj_obj"")],getSize]",-2.8712010109078907
312,"[SK,[B,setSaturation,PM(""obj_obj"")],getDensity]",-2.8712010109078907
313,"[SK,[B,setSaturation,PM(""obj_obj"")],getSaturation]",-2.8712010109078907
314,"[SK,[B,setSaturation,PM(""obj_obj"")],getSize]",-2.8712010109078907
315,"[KC,[B,setSaturation,PM(""obj_obj"")],int]",-0.7725887222397811
316,"[KB,[setSaturation,obj],getDensity]",-2.8712010109078907
317,"[KB,[setSaturation,obj],getSaturation]",-2.8712010109078907
318,"[KB,[setSaturation,obj],getSize]",-2.8712010109078907
319,"[KS,[B,setSaturation,PM(""obj_obj"")],getDensity]",-2.8712010109078907
320,"[KS,[B,setSaturation,PM(""obj_obj"")],getSaturation]",-2.8712010109078907
321,"[KS,[B,setSaturation,PM(""obj_obj"")],getSize]",-2.8712010109078907
322,"[KK,[setSaturation,obj],int]",-0.7725887222397811
323,"[CC,[BB,setShape,PM(""obj_obj_obj"")],shp]",-0.7725887222397811
324,"[CB,[B,setShape,PM(""obj_obj"")],getShape]",-1.7725887222397811
325,"[CS,[BB,setShape,PM(""obj_obj_obj"")],getShape]",-1.7725887222397811
326,"[CK,[B,setShape,PM(""obj_obj"")],shp]",-0.7725887222397811
327,"[BC,[B,setShape,PM(""obj_obj"")],getShape]",-1.7725887222397811
328,"[BK,[setShape,obj],getShape]",-1.7725887222397811
329,"[SC,[BB,setShape,PM(""obj_obj_obj"")],getShape]",-1.7725887222397811
330,"[SK,[B,setShape,PM(""obj_obj"")],getShape]",-1.7725887222397811
331,"[KC,[B,setShape,PM(""obj_obj"")],shp]",-0.7725887222397811
332,"[KB,[setShape,obj],getShape]",-1.7725887222397811
333,"[KS,[B,setShape,PM(""obj_obj"")],getShape]",-1.7725887222397811
334,"[KK,[setShape,obj],shp]",-0.7725887222397811
335,"[CC,[BB,setSize,PM(""obj_obj_obj"")],int]",-0.7725887222397811
336,"[CB,[B,setSize,PM(""obj_obj"")],getDensity]",-2.8712010109078907
337,"[CB,[B,setSize,PM(""obj_obj"")],getSaturation]",-2.8712010109078907
338,"[CB,[B,setSize,PM(""obj_obj"")],getSize]",-2.8712010109078907
339,"[CS,[BB,setSize,PM(""obj_obj_obj"")],getDensity]",-2.8712010109078907
340,"[CS,[BB,setSize,PM(""obj_obj_obj"")],getSaturation]",-2.8712010109078907
341,"[CS,[BB,setSize,PM(""obj_obj_obj"")],getSize]",-2.8712010109078907
342,"[CK,[B,setSize,PM(""obj_obj"")],int]",-0.7725887222397811
343,"[BC,[B,setSize,PM(""obj_obj"")],getDensity]",-2.8712010109078907
344,"[BC,[B,setSize,PM(""obj_obj"")],getSaturation]",-2.8712010109078907
345,"[BC,[B,setSize,PM(""obj_obj"")],getSize]",-2.8712010109078907
346,"[BK,[setSize,obj],getDensity]",-2.8712010109078907
347,"[BK,[setSize,obj],getSaturation]",-2.8712010109078907
348,"[BK,[setSize,obj],getSize]",-2.8712010109078907
349,"[SC,[BB,setSize,PM(""obj_obj_obj"")],getDensity]",-2.8712010109078907
350,"[SC,[BB,setSize,PM(""obj_obj_obj"")],getSaturation]",-2.8712010109078907
351,"[SC,[BB,setSize,PM(""obj_obj_obj"")],getSize]",-2.8712010109078907
352,"[SK,[B,setSize,PM(""obj_obj"")],getDensity]",-2.8712010109078907
353,"[SK,[B,setSize,PM(""obj_obj"")],getSaturation]",-2.8712010109078907
354,"[SK,[B,setSize,PM(""obj_obj"")],getSize]",-2.8712010109078907
355,"[KC,[B,setSize,PM(""obj_obj"")],int]",-0.7725887222397811
356,"[KB,[setSize,obj],getDensity]",-2.8712010109078907
357,"[KB,[setSize,obj],getSaturation]",-2.8712010109078907
358,"[KB,[setSize,obj],getSize]",-2.8712010109078907
359,"[KS,[B,setSize,PM(""obj_obj"")],getDensity]",-2.8712010109078907
360,"[KS,[B,setSize,PM(""obj_obj"")],getSaturation]",-2.8712010109078907
361,"[KS,[B,setSize,PM(""obj_obj"")],getSize]",-2.8712010109078907
362,"[KK,[setSize,obj],int]",-0.7725887222397811
