condition,phase,trial,prediction,n,raw_ag,fitted_ag,raw_agr,fitted_agr,raw_rr,fitted_rr,raw_sim,fitted_sim,raw_gp,fitted_gp,raw_mm,fitted_mm,raw_lm,fitted_lm,rand
construct,A,3,1,1,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,0.0015373232287184944,0.032409313375975204,0.3000247799656667,0.09405499366119616,0,0.05093634562786692,0.058823529411764705
construct,A,3,2,2,0,0.037102480216626835,0.006006006006006006,0.03513317930864154,5.553170003796584e-5,0.034515014298661474,0,0.03703800888293978,0.08910171480893245,0.07278456093298225,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,3,3,6,0,0.037102480216626835,0,0.03243929334373791,0.010518581002150676,0.038842900256885964,0.47085408778247884,0.21142063260586735,0.5413654740205786,0.28131979894129294,0,0.050231372162427256,0.6699999999999999,0.14077136892646275,0.058823529411764705
construct,A,3,4,16,0,0.037102480216626835,0.001001001001001001,0.03288827433788851,0.01073691909457719,0.03893321258717074,0.5291459122175212,0.233009234150036,0.3448090587059133,0.19068919232104753,0,0.050231372162427256,0.33000000000000007,0.09518344665553352,0.058823529411764705
construct,A,3,5,28,0.004,0.03857951156189621,0.001001001001001001,0.03288827433788851,0.01058953528103504,0.0388722494473937,0,0.03703800888293978,0.023022389572949633,0.0423159073324056,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,3,6,49,0.98,0.3989751598076237,0.978978978978979,0.4715427056230307,0.9094830328539849,0.4106862812612105,0,0.03703800888293978,1.6114088693129275e-4,0.03177476659582268,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,3,7,2,0.016,0.04301060559770434,0.013013013013013013,0.03827604626769579,0.015830648609104273,0.04104015864126837,0,0.03703800888293978,1.1823463646799893e-7,0.031700520325947855,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,3,8,0,0,0.037102480216626835,0,0.03243929334373791,0.021052881088051686,0.04320025805049668,0,0.03703800888293978,9.094258834504932e-12,0.03170046581308654,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,3,9,3,0,0.037102480216626835,0,0.03243929334373791,0.02121823628745238,0.043268654788860626,0,0.03703800888293978,7.332862143472241e-17,0.03170046580889328,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,3,10,0,0,0.037102480216626835,0,0.03243929334373791,5.496498774125715e-5,0.03451477988648196,0,0.03703800888293978,6.198168088638309e-23,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,3,11,0,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,5.4920792900700234e-30,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,3,12,0,0,0.037102480216626835,0,0.03243929334373791,2.745315588400208e-4,0.034605600358842914,0,0.03703800888293978,5.101452731823701e-38,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,3,13,0,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,4.967462016040698e-47,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,3,14,0,0,0.037102480216626835,0,0.03243929334373791,1.007375134219637e-6,0.03449246111618866,0,0.03703800888293978,5.0705942829328605e-57,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,3,15,0,0,0.037102480216626835,0,0.03243929334373791,1.0879651449572062e-4,0.03453704650322278,0,0.03703800888293978,5.4258375830142e-68,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,3,16,0,0,0.037102480216626835,0,0.03243929334373791,1.3883152947208488e-8,0.03449205017288989,0,0.03703800888293978,6.086369800323304e-80,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,4,0,0,0.001,0.03747173805294418,0,0.03243929334373791,0.021549546332739054,0.04340569630050919,0,0.03703800888293978,2.786197809544378e-6,0.03170175050264002,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,4,1,2,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,0.0015388052783005968,0.03240999673730153,0.3000247799656667,0.09405499366119616,0,0.05093634562786692,0.058823529411764705
construct,A,4,2,3,0,0.037102480216626835,0.003,0.03378488938320728,0,0.03449204443032853,0,0.03703800888293978,0.08912537570533843,0.0727954707849503,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,4,3,16,0.004,0.03857951156189621,0.005,0.03468195340952018,0.010444473261707419,0.03881224668353471,0.47085408778247884,0.21142063260586735,0.5413337012348522,0.28130514876139534,0,0.050231372162427256,0.6699999999999999,0.14077136892646275,0.058823529411764705
construct,A,4,4,6,0,0.037102480216626835,0,0.03243929334373791,5.4398257259720915e-5,0.03451454546678056,0.5291459122175212,0.233009234150036,0.34480594289456096,0.19068775564510632,0,0.050231372162427256,0.33000000000000007,0.09518344665553352,0.058823529411764705
construct,A,4,5,21,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,0.02303193387804894,0.04232030813590792,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,4,6,51,0.983,0.40008293331657574,0.976,0.47020653818443847,0.9094099351949545,0.41065604549313156,0,0.03703800888293978,1.6133628522203023e-4,0.031774856692427224,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,4,7,0,0,0.037102480216626835,0,0.03243929334373791,6.651220508108959e-28,0.03449204443032853,0,0.03703800888293978,1.1851673713770699e-7,0.03170052045602224,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,4,8,0,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,9.13005314131772e-12,0.03170046581310304,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,4,9,4,0.012,0.04153357425243496,0.016,0.0396158055542412,0.01583064860910428,0.04104015864126837,0,0.03703800888293978,7.375864157133733e-17,0.03170046580889328,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,4,10,2,0,0.037102480216626835,0,0.03243929334373791,5.666485130008311e-7,0.034492278816124856,0,0.03703800888293978,6.248826971582067e-23,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,4,11,0,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,5.551752214389754e-30,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,4,12,0,0,0.037102480216626835,0,0.03243929334373791,0.021052881088051693,0.04320025805049668,0,0.03703800888293978,5.172584987561637e-38,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,4,13,0,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,5.0539527927565895e-47,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,4,14,0,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,5.178461030755259e-57,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,4,15,2,0,0.037102480216626835,0,0.03243929334373791,0.021217480756101716,0.04326834227446553,0,0.03703800888293978,5.564372931240118e-68,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,4,16,0,0,0.037102480216626835,0,0.03243929334373791,4.4006985156879277e-4,0.03467407283106042,0,0.03703800888293978,6.270147126819437e-80,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,5,0,0,0,0.037102480216626835,0.001,0.032887825356894364,2.753469182131189e-4,0.034605937620216715,0,0.03703800888293978,2.783363868736707e-6,0.031701749195932355,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,5,1,1,0,0.037102480216626835,0,0.03243929334373791,5.66648512999267e-7,0.034492278816124856,0,0.03703800888293978,0.0015380641501259844,0.03240965500896903,0.2687030832770352,0.089479937625695,0,0.05093634562786692,0.058823529411764705
construct,A,5,2,0,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,0.08911354577050759,0.0727900160956781,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,5,3,12,0,0.037102480216626835,0.001,0.032887825356894364,0.021108675087780523,0.04322333641522644,0.6898871941674258,0.29254038661177384,0.5413495867266267,0.2813124734358593,0,0.050231372162427256,0.6699999999999999,0.14077136892646275,0.058823529411764705
construct,A,5,4,9,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0.31011280583257417,0.1518894801441295,0.3448075012874935,0.19068847420774698,0,0.050231372162427256,0.33000000000000007,0.09518344665553352,0.058823529411764705
construct,A,5,5,22,0,0.037102480216626835,0,0.03243929334373791,2.1935593549213953e-4,0.0345827777763788,0,0.03703800888293978,0.023027161750153104,0.04231810774552444,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,5,6,14,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,1.6123856649515042e-4,0.03177481163509607,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,5,7,5,0.001,0.03747173805294418,0.002,0.03333635737005082,0.010444481131825651,0.03881224993889299,0,0.03703800888293978,1.1837561699516747e-7,0.031700520390952856,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,5,8,0,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,9.112140204340916e-12,0.03170046581309478,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,5,9,31,0.986,0.40119070682552777,0.98,0.4720006662370643,0.909410493973349,0.4106562766235695,0,0.03703800888293978,7.354333865437128e-17,0.03170046580889328,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,5,10,3,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,6.223448506100737e-23,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,5,11,3,0.013,0.041902832088752305,0.016,0.0396158055542412,0.015830648609104277,0.04104015864126837,0,0.03703800888293978,5.521838109607549e-30,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,5,12,5,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,5.136899268332216e-38,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,5,13,0,0,0.037102480216626835,0,0.03243929334373791,5.439825724786032e-5,0.034514545466775653,0,0.03703800888293978,5.010525074365835e-47,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,5,14,0,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,5.124249183913875e-57,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,5,15,2,0,0.037102480216626835,0,0.03243929334373791,0.04221596358775951,0.051954054858539794,0,0.03703800888293978,5.494675532939096e-68,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,5,16,0,0,0.037102480216626835,0,0.03243929334373791,4.400698507148302e-4,0.03467407283070719,0,0.03703800888293978,6.177584202825998e-80,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,6,0,0,0,0.037102480216626835,0,0.03243929334373791,0.021548538957604828,0.04340527961464905,0,0.03703800888293978,2.7911630397067354e-6,0.031701752792068334,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,6,1,1,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,0.0015401028147396512,0.03241059502107871,0.30002477996566673,0.09405499366119617,0,0.05093634562786692,0.058823529411764705
construct,A,6,2,7,0.003,0.03821025372557887,0.003,0.03378488938320728,0.010445480636841637,0.03881266336939484,0,0.03703800888293978,0.0891460765752913,0.07280501579216053,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,6,3,15,0,0.037102480216626835,0.008,0.03602754944898955,5.439825725972091e-5,0.03451454546678056,0.6508380119752722,0.27807837168699706,0.5413059042733113,0.28129233180254604,0,0.050231372162427256,0.6699999999999999,0.14077136892646275,0.058823529411764705
construct,A,6,4,29,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0.34916198802472775,0.16635149506890629,0.34480321352595344,0.19068649715485458,0,0.050231372162427256,0.33000000000000007,0.09518344665553352,0.058823529411764705
construct,A,6,5,5,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,0.02304028547753786,0.04232415899229802,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,6,6,36,0.978,0.398236644134989,0.973,0.4688609421449691,0.9094099351949543,0.4106560454931315,0,0.03703800888293978,1.6150739691777954e-4,0.031774935590675145,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,6,7,2,0,0.037102480216626835,0,0.03243929334373791,6.651220508108958e-28,0.03449204443032853,0,0.03703800888293978,1.1876404740016005e-7,0.03170052057005504,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,6,8,3,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,9.161478617889559e-12,0.031700465813117536,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,6,9,2,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,7.413685617893556e-17,0.03170046580889328,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,6,10,3,0.019,0.044118379106656364,0.016,0.0396158055542412,0.015830648609104277,0.04104015864126837,0,0.03703800888293978,6.293478737740107e-23,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,6,11,0,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,5.604480772572789e-30,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,6,12,1,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,5.235618677738644e-38,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,6,13,0,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,5.130842030176753e-47,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,6,14,2,0,0.037102480216626835,0,0.03243929334373791,0.021271878931369174,0.043290843277002666,0,0.03703800888293978,5.274694236689017e-57,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,6,15,0,0,0.037102480216626835,0,0.03243929334373791,5.66648513000831e-7,0.034492278816124856,0,0.03703800888293978,5.688450010551041e-68,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,6,16,1,0,0.037102480216626835,0,0.03243929334373791,0.021438552764353015,0.04335978544869143,0,0.03703800888293978,6.4354454418208645e-80,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,7,0,0,0,0.037102480216626835,0,0.03243929334373791,5.5531554285721035e-5,0.03451501423837321,0,0.03703800888293978,2.7826557096813933e-6,0.03170174886940583,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,7,1,0,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,0.001537878891168973,0.03240956958753097,0.2395323179418447,0.08521906097735588,0,0.05093634562786692,0.058823529411764705
construct,A,7,2,0,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,0.08911058798995102,0.0727886522864854,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,7,3,2,0,0.037102480216626835,0,0.03243929334373791,5.666485129985433e-7,0.034492278816124856,0.6898871941674258,0.29254038661177384,0.5413535586221481,0.28131430484543174,0,0.050231372162427256,0.6699999999999999,0.14077136892646275,0.058823529411764705
construct,A,7,4,9,0,0.037102480216626835,0.001,0.032887825356894364,0,0.03449204443032853,0.31011280583257417,0.1518894801441295,0.3448078907102003,0.19068865376747335,0,0.050231372162427256,0.33000000000000007,0.09518344665553352,0.058823529411764705
construct,A,7,5,23,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,0.023025968639804453,0.042317557611790624,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,7,6,12,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,1.612141415530079e-4,0.031774800372948664,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,7,7,6,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,1.1834035682148701e-7,0.031700520374694674,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,7,8,2,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,9.107666658415424e-12,0.03170046581309272,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,7,9,2,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,7.348960156109532e-17,0.03170046580889328,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,7,10,0,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,6.217118879297662e-23,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,7,11,0,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,5.5143834726293224e-30,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,7,12,50,1,0.4063603165339706,0.999,0.48052277448703695,0.9999439017960626,0.4481040849204316,0,0.03703800888293978,5.128014790925125e-38,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,7,13,0,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,4.999724656752247e-47,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,7,14,0,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,5.110782739043207e-57,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,7,15,0,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,5.477384950746714e-68,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,7,16,1,0,0.037102480216626835,0,0.03243929334373791,1.1386166667855027e-12,0.0344920444307995,0,0.03703800888293978,6.154653707149246e-80,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,8,0,1,0,0.037102480216626835,0,0.03243929334373791,0.02160218168349809,0.043427468136699454,0,0.03703800888293978,2.7961356548117576e-6,0.03170175508490178,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,8,1,1,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,0.0015414010546403207,0.03241119362921647,0.21260769084809464,0.08128627026957824,0,0.05093634562786692,0.058823529411764705
construct,A,8,2,3,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,0.08916677533669823,0.07281455982713692,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,8,3,1,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0.6898871941674258,0.29254038661177384,0.5412781109982013,0.2812795165434809,0,0.050231372162427256,0.6699999999999999,0.14077136892646275,0.058823529411764705
construct,A,8,4,10,0,0.037102480216626835,0,0.03243929334373791,1.0073751342196442e-6,0.03449246111618866,0.31011280583257417,0.1518894801441295,0.34480048135256797,0.19068523737134194,0,0.050231372162427256,0.33000000000000007,0.09518344665553352,0.058823529411764705
construct,A,8,5,3,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,0.023048637462124606,0.04232801002625368,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,8,6,15,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,1.6167863911856306e-4,0.0317750145490979,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,8,7,6,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,1.1901180113108563e-7,0.03170052068429233,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,8,8,16,0,0.037102480216626835,0,0.03243929334373791,7.712716029510284e-7,0.034492363455446734,0,0.03703800888293978,9.19300307817803e-12,0.031700465813132066,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,8,9,1,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,7.451689975320025e-17,0.03170046580889328,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,8,10,0,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,6.33843651887375e-23,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,8,11,0,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,5.657694682247238e-30,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,8,12,10,0.005005005005005005,0.03895061753553246,0.003,0.03378488938320728,0.010444465391589186,0.03881224342817643,0,0.03703800888293978,5.299401980464212e-38,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,8,13,1,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,5.208878353042653e-47,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,8,14,0,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,5.372687259573979e-57,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,8,15,1,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,5.8152568597079105e-68,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,A,8,16,38,0.994994994994995,0.404512179215065,0.997,0.47962571046072405,0.9679515742781756,0.43487093069954647,0,0.03703800888293978,6.605051952777876e-80,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,B,1,0,43,0.999,0.40599105869765323,0.5915764071243867,0.297780250167102,0.9999457494710574,0.4481048491839302,0.07385721525197517,0.06439131282719347,0.010341133048267385,0.03646868036858976,3.219868326621878e-7,0.050231419193972726,0,0.05093634562786692,0.058823529411764705
construct,B,1,1,5,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,0.22327786891444681,0.13465212308345556,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,B,1,2,1,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0.06227305179207664,0.06010107330249047,0.5791375209893131,0.2987361906911348,1.9835587723630775e-33,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,B,1,3,56,0,0.037102480216626835,0.4084235928756133,0.21563034967682934,5.4250528942657026e-5,0.03451448436114198,0.6925980430111263,0.29354435991506844,0.18045802461587782,0.1149082319570782,0.6316064078239827,0.1424880189495452,0.6699999999999999,0.14077136892646275,0.058823529411764705
construct,B,1,4,1,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0.17127168994482192,0.10046913847703054,0.006755059319909116,0.03481517016966935,0.3683932701891846,0.10404135158250052,0.33000000000000007,0.09518344665553352,0.058823529411764705
construct,B,1,5,0,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,3.0376701047372075e-5,0.031714472265200654,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,B,1,6,1,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,1.64100732213668e-8,0.03170047337544806,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,B,1,7,0,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,1.0649737482350296e-12,0.0317004658093843,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,B,1,8,0,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,8.302822583616801e-18,0.031700465808893255,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,B,1,9,0,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,7.776265593275674e-24,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,B,1,10,0,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,8.749331755491038e-31,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,B,1,11,0,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,1.1825980411412741e-38,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,B,1,12,0,0.001,0.03747173805294418,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,1.920250549639565e-47,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,B,1,13,0,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,3.7457355492888954e-57,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,B,1,14,0,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,8.77758005703048e-68,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,B,1,15,0,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,2.4709898274084478e-79,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,B,1,16,0,0,0.037102480216626835,0,0.03243929334373791,0,0.03449204443032853,0,0.03703800888293978,8.356522515059918e-92,0.03170046580889325,0,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
construct,B,2,0,72,1,0.4063603165339706,0.5874876235492159,0.29594629983876963,0.9999457494710574,0.4481048491839302,0.2733823064692758,0.13828619832960634,0.2083167913856679,0.127753688707986,0.8659933247149468,0.1767241361504926,0,0.05093634562786692,0.058823529411764705
construct,B,2,1,24,0,0.037102480216626835,0.407594847339329,0.2152586307730453,5.4250528942657026e-5,0.03451448436114198,0,0.03703800888293978,0.27388965131791043,0.15798881516758073,0,0.050231372162427256,0.6699999999999999,0.14077136892646275,0.058823529411764705
construct,B,2,2,6,0,0.037102480216626835,5.647189876160883e-4,0.03269258788812103,0,0.03449204443032853,0.4592792868974543,0.20713386054680538,0.25223634306497816,0.14800464619931405,0.13400667528505292,0.06980528141309857,0.33000000000000007,0.09518344665553352,0.058823529411764705
construct,B,2,3,4,0,0.037102480216626835,0.004352810123839117,0.03439166803147127,0,0.03449204443032853,0.18443334324541688,0.10534360743597812,0.16271230313290555,0.1067258203052327,2.5877489116663246e-20,0.050231372162427256,0,0.05093634562786692,0.058823529411764705
