exp_id,ix,condition,phase,trial,stripe,dot,segment,prediction,is_groundTruth
2,315,decon,A,6,4,3,2,2,1
2,315,decon,A,7,0,4,3,0,0
2,315,decon,A,8,4,4,4,3,0
2,315,decon,B,1,0,0,3,0,1
2,315,decon,B,2,2,0,1,0,1
2,315,decon,B,3,1,2,3,3,0
2,315,decon,B,4,3,2,3,1,0
2,315,decon,B,5,2,3,3,3,0
2,315,decon,B,6,4,3,2,0,0
2,315,decon,B,7,0,4,3,3,0
2,315,decon,B,8,4,4,4,4,0
2,323,decon,A,1,0,0,3,4,0
2,323,decon,A,2,2,0,1,0,1
2,323,decon,A,3,1,2,3,2,0
2,323,decon,A,4,3,2,3,0,0
2,323,decon,A,5,2,3,3,0,0
2,323,decon,A,6,4,3,2,0,0
2,323,decon,A,7,0,4,3,3,0
2,323,decon,A,8,4,4,4,0,0
2,323,decon,B,1,0,0,3,3,0
2,323,decon,B,2,2,0,1,0,1
2,323,decon,B,3,1,2,3,2,0
2,323,decon,B,4,3,2,3,3,1
2,323,decon,B,5,2,3,3,2,0
2,323,decon,B,6,4,3,2,2,1
2,323,decon,B,7,0,4,3,4,0
2,323,decon,B,8,4,4,4,4,0
2,327,decon,A,1,0,0,3,0,1
2,327,decon,A,2,2,0,1,0,1
2,327,decon,A,3,1,2,3,1,0
2,327,decon,A,4,3,2,3,3,1
2,327,decon,A,5,2,3,3,2,0
2,327,decon,A,6,4,3,2,4,0
2,327,decon,A,7,0,4,3,1,0
2,327,decon,A,8,4,4,4,2,0
2,327,decon,B,1,0,0,3,0,1
2,327,decon,B,2,2,0,1,2,0
2,327,decon,B,3,1,2,3,1,0
2,327,decon,B,4,3,2,3,2,0
2,327,decon,B,5,2,3,3,3,0
2,327,decon,B,6,4,3,2,5,0
2,327,decon,B,7,0,4,3,0,0
2,327,decon,B,8,4,4,4,3,0
2,330,decon,A,1,0,0,3,3,0
2,330,decon,A,2,2,0,1,0,1
2,330,decon,A,3,1,2,3,4,0
2,330,decon,A,4,3,2,3,5,0
2,330,decon,A,5,2,3,3,5,0
2,330,decon,A,6,4,3,2,0,0
2,330,decon,A,7,0,4,3,3,0
2,330,decon,A,8,4,4,4,4,0
2,330,decon,B,1,0,0,3,3,0
2,330,decon,B,2,2,0,1,2,0
2,330,decon,B,3,1,2,3,4,0
2,330,decon,B,4,3,2,3,4,0
2,330,decon,B,5,2,3,3,5,0
2,330,decon,B,6,4,3,2,4,0
2,330,decon,B,7,0,4,3,4,0
2,330,decon,B,8,4,4,4,4,0
2,331,decon,A,1,0,0,3,3,0
2,331,decon,A,2,2,0,1,1,0
2,331,decon,A,3,1,2,3,3,0
2,331,decon,A,4,3,2,3,3,1
2,331,decon,A,5,2,3,3,3,0
2,331,decon,A,6,4,3,2,2,1
2,331,decon,A,7,0,4,3,3,0
2,331,decon,A,8,4,4,4,4,0
2,331,decon,B,1,0,0,3,3,0
2,331,decon,B,2,2,0,1,2,0
2,331,decon,B,3,1,2,3,3,0
2,331,decon,B,4,3,2,3,3,1
2,331,decon,B,5,2,3,3,0,0
2,331,decon,B,6,4,3,2,5,0
2,331,decon,B,7,0,4,3,3,0
2,331,decon,B,8,4,4,4,5,0
2,333,decon,A,1,0,0,3,1,0
2,333,decon,A,2,2,0,1,2,0
2,333,decon,A,3,1,2,3,2,0
2,333,decon,A,4,3,2,3,5,0
2,333,decon,A,5,2,3,3,4,0
2,333,decon,A,6,4,3,2,8,0
2,333,decon,A,7,0,4,3,1,0
2,333,decon,A,8,4,4,4,2,0
2,333,decon,B,1,0,0,3,3,0
2,333,decon,B,2,2,0,1,2,0
2,333,decon,B,3,1,2,3,2,0
2,333,decon,B,4,3,2,3,3,1
2,333,decon,B,5,2,3,3,3,0
2,333,decon,B,6,4,3,2,2,1
2,333,decon,B,7,0,4,3,1,0
2,333,decon,B,8,4,4,4,2,0
2,335,decon,A,1,0,0,3,3,0
2,335,decon,A,2,2,0,1,2,0
2,335,decon,A,3,1,2,3,2,0
2,335,decon,A,4,3,2,3,3,1
2,335,decon,A,5,2,3,3,5,0
2,335,decon,A,6,4,3,2,6,0
2,335,decon,A,7,0,4,3,3,0
2,335,decon,A,8,4,4,4,4,0
2,335,decon,B,1,0,0,3,3,0
2,335,decon,B,2,2,0,1,2,0
2,335,decon,B,3,1,2,3,0,0
2,335,decon,B,4,3,2,3,5,0
2,335,decon,B,5,2,3,3,3,0
2,335,decon,B,6,4,3,2,6,0
2,335,decon,B,7,0,4,3,4,0
2,335,decon,B,8,4,4,4,8,0
2,338,decon,A,1,0,0,3,3,0
2,338,decon,A,2,2,0,1,2,0
2,338,decon,A,3,1,2,3,4,0
2,338,decon,A,4,3,2,3,3,1
2,338,decon,A,5,2,3,3,5,0
2,338,decon,A,6,4,3,2,3,0
2,338,decon,A,7,0,4,3,5,0
2,338,decon,A,8,4,4,4,0,0
2,338,decon,B,1,0,0,3,3,0
2,338,decon,B,2,2,0,1,0,1
2,338,decon,B,3,1,2,3,4,0
2,338,decon,B,4,3,2,3,2,0
2,338,decon,B,5,2,3,3,3,0
2,338,decon,B,6,4,3,2,3,0
2,338,decon,B,7,0,4,3,6,0
2,338,decon,B,8,4,4,4,4,0
2,342,decon,A,1,0,0,3,3,0
2,342,decon,A,2,2,0,1,0,1
2,342,decon,A,3,1,2,3,4,0
2,342,decon,A,4,3,2,3,1,0
2,342,decon,A,5,2,3,3,3,0
2,342,decon,A,6,4,3,2,1,0
2,342,decon,A,7,0,4,3,5,0
2,342,decon,A,8,4,4,4,4,0
2,342,decon,B,1,0,0,3,0,1
2,342,decon,B,2,2,0,1,0,1
2,342,decon,B,3,1,2,3,4,0
2,342,decon,B,4,3,2,3,0,0
2,342,decon,B,5,2,3,3,5,0
2,342,decon,B,6,4,3,2,2,1
2,342,decon,B,7,0,4,3,12,1
2,342,decon,B,8,4,4,4,4,0
2,344,decon,A,1,0,0,3,0,1
2,344,decon,A,2,2,0,1,1,0
2,344,decon,A,3,1,2,3,2,0
2,344,decon,A,4,3,2,3,3,1
2,344,decon,A,5,2,3,3,5,0
2,344,decon,A,6,4,3,2,3,0
2,344,decon,A,7,0,4,3,0,0
2,344,decon,A,8,4,4,4,8,0
2,344,decon,B,1,0,0,3,0,1
2,344,decon,B,2,2,0,1,2,0
2,344,decon,B,3,1,2,3,1,0
2,344,decon,B,4,3,2,3,3,1
2,344,decon,B,5,2,3,3,3,0
2,344,decon,B,6,4,3,2,6,0
2,344,decon,B,7,0,4,3,12,1
2,344,decon,B,8,4,4,4,8,0
2,345,decon,A,1,0,0,3,0,1
2,345,decon,A,2,2,0,1,0,1
2,345,decon,A,3,1,2,3,4,0
2,345,decon,A,4,3,2,3,7,0
2,345,decon,A,5,2,3,3,4,0
2,345,decon,A,6,4,3,2,1,0
2,345,decon,A,7,0,4,3,7,0
2,345,decon,A,8,4,4,4,4,0
2,345,decon,B,1,0,0,3,3,0
2,345,decon,B,2,2,0,1,1,0
2,345,decon,B,3,1,2,3,4,0
2,345,decon,B,4,3,2,3,2,0
2,345,decon,B,5,2,3,3,3,0
2,345,decon,B,6,4,3,2,1,0
2,345,decon,B,7,0,4,3,6,0
2,345,decon,B,8,4,4,4,4,0
2,346,decon,A,1,0,0,3,0,1
2,346,decon,A,2,2,0,1,0,1
2,346,decon,A,3,1,2,3,4,0
2,346,decon,A,4,3,2,3,4,0
2,346,decon,A,5,2,3,3,4,0
2,346,decon,A,6,4,3,2,0,0
2,346,decon,A,7,0,4,3,4,0
2,346,decon,A,8,4,4,4,5,0
2,346,decon,B,1,0,0,3,3,0
2,346,decon,B,2,2,0,1,1,0
2,346,decon,B,3,1,2,3,4,0
2,346,decon,B,4,3,2,3,3,1
2,346,decon,B,5,2,3,3,5,0
2,346,decon,B,6,4,3,2,3,0
2,346,decon,B,7,0,4,3,6,0
2,346,decon,B,8,4,4,4,7,0
2,353,decon,A,1,0,0,3,3,0
2,353,decon,A,2,2,0,1,3,0
2,353,decon,A,3,1,2,3,2,0
2,353,decon,A,4,3,2,3,6,0
2,353,decon,A,5,2,3,3,3,0
2,353,decon,A,6,4,3,2,1,0
2,353,decon,A,7,0,4,3,3,0
2,353,decon,A,8,4,4,4,6,0
2,353,decon,B,1,0,0,3,3,0
2,353,decon,B,2,2,0,1,1,0
2,353,decon,B,3,1,2,3,3,0
2,353,decon,B,4,3,2,3,5,0
2,353,decon,B,5,2,3,3,4,0
2,353,decon,B,6,4,3,2,3,0
2,353,decon,B,7,0,4,3,5,0
2,353,decon,B,8,4,4,4,7,0
2,354,decon,A,1,0,0,3,3,0
2,354,decon,A,2,2,0,1,2,0
2,354,decon,A,3,1,2,3,1,0
2,354,decon,A,4,3,2,3,3,1
2,354,decon,A,5,2,3,3,2,0
2,354,decon,A,6,4,3,2,4,0
2,354,decon,A,7,0,4,3,3,0
2,354,decon,A,8,4,4,4,4,0
2,354,decon,B,1,0,0,3,3,0
2,354,decon,B,2,2,0,1,2,0
2,354,decon,B,3,1,2,3,2,0
2,354,decon,B,4,3,2,3,3,1
2,354,decon,B,5,2,3,3,3,0
2,354,decon,B,6,4,3,2,4,0
2,354,decon,B,7,0,4,3,3,0
2,354,decon,B,8,4,4,4,4,0
2,357,decon,A,1,0,0,3,0,1
2,357,decon,A,2,2,0,1,1,0
2,357,decon,A,3,1,2,3,6,0
2,357,decon,A,4,3,2,3,5,0
2,357,decon,A,5,2,3,3,3,0
2,357,decon,A,6,4,3,2,3,0
2,357,decon,A,7,0,4,3,8,0
2,357,decon,A,8,4,4,4,8,0
2,357,decon,B,1,0,0,3,3,0
2,357,decon,B,2,2,0,1,1,0
2,357,decon,B,3,1,2,3,2,0
2,357,decon,B,4,3,2,3,4,0
2,357,decon,B,5,2,3,3,3,0
2,357,decon,B,6,4,3,2,8,0
2,357,decon,B,7,0,4,3,9,0
2,357,decon,B,8,4,4,4,5,0
2,359,decon,A,1,0,0,3,3,0
2,359,decon,A,2,2,0,1,1,0
2,359,decon,A,3,1,2,3,3,0
2,359,decon,A,4,3,2,3,3,1
2,359,decon,A,5,2,3,3,4,0
2,359,decon,A,6,4,3,2,2,1
2,359,decon,A,7,0,4,3,4,0
2,359,decon,A,8,4,4,4,4,0
2,359,decon,B,1,0,0,3,3,0
2,359,decon,B,2,2,0,1,1,0
2,359,decon,B,3,1,2,3,3,0
2,359,decon,B,4,3,2,3,4,0
2,359,decon,B,5,2,3,3,5,0
2,359,decon,B,6,4,3,2,4,0
2,359,decon,B,7,0,4,3,3,0
2,359,decon,B,8,4,4,4,6,0
3,384,combine,A,1,0,0,3,0,1
3,384,combine,A,2,0,2,1,2,0
3,384,combine,A,3,2,1,3,7,0
3,384,combine,A,4,2,3,3,9,0
3,384,combine,A,5,3,2,3,4,0
3,384,combine,A,6,3,4,2,10,0
3,384,combine,A,7,4,0,3,12,1
3,384,combine,A,8,4,4,4,16,0
3,384,combine,B,1,0,0,3,0,1
3,384,combine,B,2,0,2,1,0,1
3,384,combine,B,3,2,1,3,5,1
3,384,combine,B,4,2,3,3,3,1
3,384,combine,B,5,3,2,3,7,1
3,384,combine,B,6,3,4,2,2,1
3,384,combine,B,7,4,0,3,12,1
3,384,combine,B,8,4,4,4,12,1
3,387,combine,A,1,0,0,3,3,0
3,387,combine,A,2,0,2,1,0,1
3,387,combine,A,3,2,1,3,6,0
3,387,combine,A,4,2,3,3,6,0
3,387,combine,A,5,3,2,3,9,0
3,387,combine,A,6,3,4,2,6,0
3,387,combine,A,7,4,0,3,12,1
3,387,combine,A,8,4,4,4,16,0
3,387,combine,B,1,0,0,3,0,1
3,387,combine,B,2,0,2,1,0,1
3,387,combine,B,3,2,1,3,5,1
3,387,combine,B,4,2,3,3,3,1
3,387,combine,B,5,3,2,3,7,1
3,387,combine,B,6,3,4,2,2,1
3,387,combine,B,7,4,0,3,12,1
3,387,combine,B,8,4,4,4,12,1
3,388,combine,A,1,0,0,3,0,1
3,388,combine,A,2,0,2,1,3,0
3,388,combine,A,3,2,1,3,6,0
3,388,combine,A,4,2,3,3,8,0
3,388,combine,A,5,3,2,3,7,1
3,388,combine,A,6,3,4,2,8,0
3,388,combine,A,7,4,0,3,5,0
3,388,combine,A,8,4,4,4,10,0
3,388,combine,B,1,0,0,3,3,0
3,388,combine,B,2,0,2,1,3,0
3,388,combine,B,3,2,1,3,5,1
3,388,combine,B,4,2,3,3,8,0
3,388,combine,B,5,3,2,3,7,1
3,388,combine,B,6,3,4,2,8,0
3,388,combine,B,7,4,0,3,5,0
3,388,combine,B,8,4,4,4,10,0
3,389,combine,A,1,0,0,3,3,0
3,389,combine,A,2,0,2,1,0,1
3,389,combine,A,3,2,1,3,5,1
3,389,combine,A,4,2,3,3,3,1
3,389,combine,A,5,3,2,3,7,1
3,389,combine,A,6,3,4,2,2,1
3,389,combine,A,7,4,0,3,12,1
3,389,combine,A,8,4,4,4,12,1
3,389,combine,B,1,0,0,3,3,0
3,389,combine,B,2,0,2,1,0,1
3,389,combine,B,3,2,1,3,5,1
3,389,combine,B,4,2,3,3,3,1
3,389,combine,B,5,3,2,3,7,1
3,389,combine,B,6,3,4,2,2,1
3,389,combine,B,7,4,0,3,12,1
3,389,combine,B,8,4,4,4,12,1
3,390,combine,A,1,0,0,3,3,0
3,390,combine,A,2,0,2,1,4,0
3,390,combine,A,3,2,1,3,4,0
3,390,combine,A,4,2,3,3,4,0
3,390,combine,A,5,3,2,3,4,0
3,390,combine,A,6,3,4,2,3,0
3,390,combine,A,7,4,0,3,4,0
3,390,combine,A,8,4,4,4,5,0
3,390,combine,B,1,0,0,3,3,0
3,390,combine,B,2,0,2,1,1,0
3,390,combine,B,3,2,1,3,1,0
3,390,combine,B,4,2,3,3,1,0
3,390,combine,B,5,3,2,3,1,0
3,390,combine,B,6,3,4,2,0,0
3,390,combine,B,7,4,0,3,4,0
3,390,combine,B,8,4,4,4,0,0
3,392,combine,A,1,0,0,3,3,0
3,392,combine,A,2,0,2,1,1,0
3,392,combine,A,3,2,1,3,5,1
3,392,combine,A,4,2,3,3,5,0
3,392,combine,A,5,3,2,3,3,0
3,392,combine,A,6,3,4,2,0,0
3,392,combine,A,7,4,0,3,5,0
3,392,combine,A,8,4,4,4,6,0
3,392,combine,B,1,0,0,3,3,0
3,392,combine,B,2,0,2,1,0,1
3,392,combine,B,3,2,1,3,4,0
3,392,combine,B,4,2,3,3,2,0
3,392,combine,B,5,3,2,3,3,0
3,392,combine,B,6,3,4,2,0,0
3,392,combine,B,7,4,0,3,5,0
3,392,combine,B,8,4,4,4,2,0
3,395,combine,A,1,0,0,3,3,0
3,395,combine,A,2,0,2,1,1,0
3,395,combine,A,3,2,1,3,5,1
3,395,combine,A,4,2,3,3,5,0
3,395,combine,A,5,3,2,3,5,0
3,395,combine,A,6,3,4,2,4,0
3,395,combine,A,7,4,0,3,5,0
3,395,combine,A,8,4,4,4,6,0
3,395,combine,B,1,0,0,3,3,0
3,395,combine,B,2,0,2,1,0,1
3,395,combine,B,3,2,1,3,3,0
3,395,combine,B,4,2,3,3,2,0
3,395,combine,B,5,3,2,3,3,0
3,395,combine,B,6,3,4,2,1,0
3,395,combine,B,7,4,0,3,4,0
3,395,combine,B,8,4,4,4,2,0
3,396,combine,A,1,0,0,3,3,0
3,396,combine,A,2,0,2,1,1,0
3,396,combine,A,3,2,1,3,6,0
3,396,combine,A,4,2,3,3,6,0
3,396,combine,A,5,3,2,3,6,0
3,396,combine,A,6,3,4,2,4,0
3,396,combine,A,7,4,0,3,5,0
3,396,combine,A,8,4,4,4,6,0
3,396,combine,B,1,0,0,3,3,0
3,396,combine,B,2,0,2,1,0,1
3,396,combine,B,3,2,1,3,2,0
3,396,combine,B,4,2,3,3,1,0
3,396,combine,B,5,3,2,3,1,0
3,396,combine,B,6,3,4,2,1,0
3,396,combine,B,7,4,0,3,5,0
3,396,combine,B,8,4,4,4,0,0
3,397,combine,A,1,0,0,3,0,1
3,397,combine,A,2,0,2,1,0,1
3,397,combine,A,3,2,1,3,6,0
3,397,combine,A,4,2,3,3,6,0
3,397,combine,A,5,3,2,3,9,0
3,397,combine,A,6,3,4,2,6,0
3,397,combine,A,7,4,0,3,12,1
3,397,combine,A,8,4,4,4,16,0
3,397,combine,B,1,0,0,3,0,1
3,397,combine,B,2,0,2,1,0,1
3,397,combine,B,3,2,1,3,5,1
3,397,combine,B,4,2,3,3,3,1
3,397,combine,B,5,3,2,3,7,1
3,397,combine,B,6,3,4,2,2,1
3,397,combine,B,7,4,0,3,12,1
3,397,combine,B,8,4,4,4,12,1
3,398,combine,A,1,0,0,3,0,1
3,398,combine,A,2,0,2,1,1,0
3,398,combine,A,3,2,1,3,1,0
3,398,combine,A,4,2,3,3,1,0
3,398,combine,A,5,3,2,3,1,0
3,398,combine,A,6,3,4,2,6,0
3,398,combine,A,7,4,0,3,12,1
3,398,combine,A,8,4,4,4,16,0
3,398,combine,B,1,0,0,3,3,0
3,398,combine,B,2,0,2,1,0,1
3,398,combine,B,3,2,1,3,4,0
3,398,combine,B,4,2,3,3,2,0
3,398,combine,B,5,3,2,3,1,0
3,398,combine,B,6,3,4,2,1,0
3,398,combine,B,7,4,0,3,7,0
3,398,combine,B,8,4,4,4,0,0
3,399,combine,A,1,0,0,3,3,0
3,399,combine,A,2,0,2,1,1,0
3,399,combine,A,3,2,1,3,5,1
3,399,combine,A,4,2,3,3,6,0
3,399,combine,A,5,3,2,3,5,0
3,399,combine,A,6,3,4,2,4,0
3,399,combine,A,7,4,0,3,6,0
3,399,combine,A,8,4,4,4,7,0
3,399,combine,B,1,0,0,3,3,0
3,399,combine,B,2,0,2,1,1,0
3,399,combine,B,3,2,1,3,2,0
3,399,combine,B,4,2,3,3,0,0
3,399,combine,B,5,3,2,3,1,0
3,399,combine,B,6,3,4,2,0,0
3,399,combine,B,7,4,0,3,5,0
3,399,combine,B,8,4,4,4,0,0
3,401,combine,A,1,0,0,3,0,1
3,401,combine,A,2,0,2,1,0,1
3,401,combine,A,3,2,1,3,6,0
3,401,combine,A,4,2,3,3,6,0
3,401,combine,A,5,3,2,3,9,0
3,401,combine,A,6,3,4,2,6,0
3,401,combine,A,7,4,0,3,12,1
3,401,combine,A,8,4,4,4,16,0
3,401,combine,B,1,0,0,3,0,1
3,401,combine,B,2,0,2,1,0,1
3,401,combine,B,3,2,1,3,5,1
3,401,combine,B,4,2,3,3,3,1
3,401,combine,B,5,3,2,3,7,1
3,401,combine,B,6,3,4,2,2,1
3,401,combine,B,7,4,0,3,12,1
3,401,combine,B,8,4,4,4,12,1
3,402,combine,A,1,0,0,3,0,1
3,402,combine,A,2,0,2,1,0,1
3,402,combine,A,3,2,1,3,5,1
3,402,combine,A,4,2,3,3,3,1
3,402,combine,A,5,3,2,3,7,1
3,402,combine,A,6,3,4,2,4,0
3,402,combine,A,7,4,0,3,12,1
3,402,combine,A,8,4,4,4,12,1
3,402,combine,B,1,0,0,3,0,1
3,402,combine,B,2,0,2,1,0,1
3,402,combine,B,3,2,1,3,5,1
3,402,combine,B,4,2,3,3,3,1
3,402,combine,B,5,3,2,3,7,1
3,402,combine,B,6,3,4,2,2,1
3,402,combine,B,7,4,0,3,12,1
3,402,combine,B,8,4,4,4,12,1
3,403,combine,A,1,0,0,3,0,1
3,403,combine,A,2,0,2,1,1,0
3,403,combine,A,3,2,1,3,6,0
3,403,combine,A,4,2,3,3,6,0
3,403,combine,A,5,3,2,3,9,0
3,403,combine,A,6,3,4,2,6,0
3,403,combine,A,7,4,0,3,12,1
3,403,combine,A,8,4,4,4,15,0
3,403,combine,B,1,0,0,3,0,1
3,403,combine,B,2,0,2,1,0,1
3,403,combine,B,3,2,1,3,5,1
3,403,combine,B,4,2,3,3,3,1
3,403,combine,B,5,3,2,3,7,1
3,403,combine,B,6,3,4,2,2,1
3,403,combine,B,7,4,0,3,12,1
3,403,combine,B,8,4,4,4,12,1
3,404,combine,A,1,0,0,3,0,1
3,404,combine,A,2,0,2,1,0,1
3,404,combine,A,3,2,1,3,6,0
3,404,combine,A,4,2,3,3,6,0
3,404,combine,A,5,3,2,3,9,0
3,404,combine,A,6,3,4,2,6,0
3,404,combine,A,7,4,0,3,12,1
3,404,combine,A,8,4,4,4,16,0
3,404,combine,B,1,0,0,3,0,1
3,404,combine,B,2,0,2,1,0,1
3,404,combine,B,3,2,1,3,5,1
3,404,combine,B,4,2,3,3,3,1
3,404,combine,B,5,3,2,3,7,1
3,404,combine,B,6,3,4,2,2,1
3,404,combine,B,7,4,0,3,12,1
3,404,combine,B,8,4,4,4,12,1
3,406,combine,A,1,0,0,3,3,0
3,406,combine,A,2,0,2,1,1,0
3,406,combine,A,3,2,1,3,5,1
3,406,combine,A,4,2,3,3,5,0
3,406,combine,A,5,3,2,3,5,0
3,406,combine,A,6,3,4,2,4,0
3,406,combine,A,7,4,0,3,3,0
3,406,combine,A,8,4,4,4,4,0
3,406,combine,B,1,0,0,3,3,0
3,406,combine,B,2,0,2,1,0,1
3,406,combine,B,3,2,1,3,2,0
3,406,combine,B,4,2,3,3,0,0
3,406,combine,B,5,3,2,3,1,0
3,406,combine,B,6,3,4,2,0,0
3,406,combine,B,7,4,0,3,3,0
3,406,combine,B,8,4,4,4,0,0
3,412,combine,A,1,0,0,3,0,1
3,412,combine,A,2,0,2,1,1,0
3,412,combine,A,3,2,1,3,6,0
3,412,combine,A,4,2,3,3,6,0
3,412,combine,A,5,3,2,3,9,0
3,412,combine,A,6,3,4,2,6,0
3,412,combine,A,7,4,0,3,12,1
3,412,combine,A,8,4,4,4,16,0
3,412,combine,B,1,0,0,3,0,1
3,412,combine,B,2,0,2,1,0,1
3,412,combine,B,3,2,1,3,5,1
3,412,combine,B,4,2,3,3,3,1
3,412,combine,B,5,3,2,3,7,1
3,412,combine,B,6,3,4,2,2,1
3,412,combine,B,7,4,0,3,12,1
3,412,combine,B,8,4,4,4,12,1
3,415,combine,A,1,0,0,3,1,0
3,415,combine,A,2,0,2,1,2,0
3,415,combine,A,3,2,1,3,6,0
3,415,combine,A,4,2,3,3,9,0
3,415,combine,A,5,3,2,3,1,0
3,415,combine,A,6,3,4,2,6,0
3,415,combine,A,7,4,0,3,12,1
3,415,combine,A,8,4,4,4,16,0
3,415,combine,B,1,0,0,3,3,0
3,415,combine,B,2,0,2,1,0,1
3,415,combine,B,3,2,1,3,5,1
3,415,combine,B,4,2,3,3,3,1
3,415,combine,B,5,3,2,3,7,1
3,415,combine,B,6,3,4,2,2,1
3,415,combine,B,7,4,0,3,12,1
3,415,combine,B,8,4,4,4,12,1
3,419,combine,A,1,0,0,3,0,1
3,419,combine,A,2,0,2,1,2,0
3,419,combine,A,3,2,1,3,4,0
3,419,combine,A,4,2,3,3,2,0
3,419,combine,A,5,3,2,3,6,0
3,419,combine,A,6,3,4,2,8,0
3,419,combine,A,7,4,0,3,5,0
3,419,combine,A,8,4,4,4,1,0
3,419,combine,B,1,0,0,3,3,0
3,419,combine,B,2,0,2,1,0,1
3,419,combine,B,3,2,1,3,4,0
3,419,combine,B,4,2,3,3,2,0
3,419,combine,B,5,3,2,3,3,0
3,419,combine,B,6,3,4,2,0,0
3,419,combine,B,7,4,0,3,5,0
3,419,combine,B,8,4,4,4,1,0
3,420,combine,A,1,0,0,3,3,0
3,420,combine,A,2,0,2,1,2,0
3,420,combine,A,3,2,1,3,5,1
3,420,combine,A,4,2,3,3,6,0
3,420,combine,A,5,3,2,3,7,1
3,420,combine,A,6,3,4,2,3,0
3,420,combine,A,7,4,0,3,12,1
3,420,combine,A,8,4,4,4,8,0
3,420,combine,B,1,0,0,3,3,0
3,420,combine,B,2,0,2,1,0,1
3,420,combine,B,3,2,1,3,5,1
3,420,combine,B,4,2,3,3,3,1
3,420,combine,B,5,3,2,3,7,1
3,420,combine,B,6,3,4,2,2,1
3,420,combine,B,7,4,0,3,12,1
3,420,combine,B,8,4,4,4,12,1
3,423,combine,A,1,0,0,3,0,1
3,423,combine,A,2,0,2,1,0,1
3,423,combine,A,3,2,1,3,6,0
3,423,combine,A,4,2,3,3,3,1
3,423,combine,A,5,3,2,3,7,1
3,423,combine,A,6,3,4,2,2,1
3,423,combine,A,7,4,0,3,12,1
3,423,combine,A,8,4,4,4,8,0
3,423,combine,B,1,0,0,3,0,1
3,423,combine,B,2,0,2,1,0,1
3,423,combine,B,3,2,1,3,5,1
3,423,combine,B,4,2,3,3,3,1
3,423,combine,B,5,3,2,3,7,1
3,423,combine,B,6,3,4,2,2,1
3,423,combine,B,7,4,0,3,12,1
3,423,combine,B,8,4,4,4,12,1
3,424,combine,A,1,0,0,3,3,0
3,424,combine,A,2,0,2,1,2,0
3,424,combine,A,3,2,1,3,5,1
3,424,combine,A,4,2,3,3,5,0
3,424,combine,A,5,3,2,3,4,0
3,424,combine,A,6,3,4,2,3,0
3,424,combine,A,7,4,0,3,7,0
3,424,combine,A,8,4,4,4,8,0
3,424,combine,B,1,0,0,3,3,0
3,424,combine,B,2,0,2,1,0,1
3,424,combine,B,3,2,1,3,2,0
3,424,combine,B,4,2,3,3,0,0
3,424,combine,B,5,3,2,3,1,0
3,424,combine,B,6,3,4,2,0,0
3,424,combine,B,7,4,0,3,7,0
3,424,combine,B,8,4,4,4,0,0
3,426,combine,A,1,0,0,3,2,0
3,426,combine,A,2,0,2,1,1,0
3,426,combine,A,3,2,1,3,3,0
3,426,combine,A,4,2,3,3,4,0
3,426,combine,A,5,3,2,3,5,0
3,426,combine,A,6,3,4,2,4,0
3,426,combine,A,7,4,0,3,6,0
3,426,combine,A,8,4,4,4,7,0
3,426,combine,B,1,0,0,3,3,0
3,426,combine,B,2,0,2,1,0,1
3,426,combine,B,3,2,1,3,3,0
3,426,combine,B,4,2,3,3,1,0
3,426,combine,B,5,3,2,3,3,0
3,426,combine,B,6,3,4,2,4,0
3,426,combine,B,7,4,0,3,6,0
3,426,combine,B,8,4,4,4,3,0
3,427,combine,A,1,0,0,3,3,0
3,427,combine,A,2,0,2,1,1,0
3,427,combine,A,3,2,1,3,6,0
3,427,combine,A,4,2,3,3,6,0
3,427,combine,A,5,3,2,3,9,0
3,427,combine,A,6,3,4,2,6,0
3,427,combine,A,7,4,0,3,12,1
3,427,combine,A,8,4,4,4,16,0
3,427,combine,B,1,0,0,3,3,0
3,427,combine,B,2,0,2,1,1,0
3,427,combine,B,3,2,1,3,5,1
3,427,combine,B,4,2,3,3,3,1
3,427,combine,B,5,3,2,3,7,1
3,427,combine,B,6,3,4,2,2,1
3,427,combine,B,7,4,0,3,12,1
3,427,combine,B,8,4,4,4,12,1
3,435,combine,A,1,0,0,3,1,0
3,435,combine,A,2,0,2,1,2,0
3,435,combine,A,3,2,1,3,3,0
3,435,combine,A,4,2,3,3,4,0
3,435,combine,A,5,3,2,3,3,0
3,435,combine,A,6,3,4,2,4,0
3,435,combine,A,7,4,0,3,6,0
3,435,combine,A,8,4,4,4,5,0
3,435,combine,B,1,0,0,3,1,0
3,435,combine,B,2,0,2,1,2,0
3,435,combine,B,3,2,1,3,2,0
3,435,combine,B,4,2,3,3,2,0
3,435,combine,B,5,3,2,3,5,0
3,435,combine,B,6,3,4,2,4,0
3,435,combine,B,7,4,0,3,1,0
3,435,combine,B,8,4,4,4,1,0
3,436,combine,A,1,0,0,3,0,1
3,436,combine,A,2,0,2,1,0,1
3,436,combine,A,3,2,1,3,6,0
3,436,combine,A,4,2,3,3,9,0
3,436,combine,A,5,3,2,3,9,0
3,436,combine,A,6,3,4,2,6,0
3,436,combine,A,7,4,0,3,12,1
3,436,combine,A,8,4,4,4,16,0
3,436,combine,B,1,0,0,3,3,0
3,436,combine,B,2,0,2,1,0,1
3,436,combine,B,3,2,1,3,5,1
3,436,combine,B,4,2,3,3,6,0
3,436,combine,B,5,3,2,3,7,1
